"Activity" "Subject" "Feature" "Mean value"
"WALKING_DOWNSTAIRS" 13 "angle Y gravityMean" 0.198441892954545
"WALKING_DOWNSTAIRS" 13 "angle Z gravityMean" 0.121082833318182
"WALKING_DOWNSTAIRS" 13 "fBodyAcc mean X" 0.0829831545090909
"WALKING_DOWNSTAIRS" 13 "fBodyAcc mean Y" -0.0626729573068182
"WALKING_DOWNSTAIRS" 13 "fBodyAcc mean Z" -0.241600361090909
"WALKING_DOWNSTAIRS" 13 "fBodyAcc meanFreq X" -0.390366905
"WALKING_DOWNSTAIRS" 13 "fBodyAcc meanFreq Y" 0.0530611096231818
"WALKING_DOWNSTAIRS" 13 "fBodyAcc meanFreq Z" 0.154663327609091
"WALKING_DOWNSTAIRS" 13 "fBodyAcc std X" 0.194912716568182
"WALKING_DOWNSTAIRS" 13 "fBodyAcc std Y" -0.17564706475
"WALKING_DOWNSTAIRS" 13 "fBodyAcc std Z" -0.303090701863636
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk mean X" -0.0437826262613636
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk mean Y" -0.170975270611364
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk mean Z" -0.343626396295455
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk meanFreq X" -0.331351997727273
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk meanFreq Y" -0.294651710159091
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk meanFreq Z" -0.20334131025
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk std X" -0.0522811342045455
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk std Y" -0.163243978431818
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk std Z" -0.474755492045455
"WALKING_DOWNSTAIRS" 13 "fBodyAccMag mean" 0.149816459227273
"WALKING_DOWNSTAIRS" 13 "fBodyAccMag meanFreq" 0.0640204520170455
"WALKING_DOWNSTAIRS" 13 "fBodyAccMag std" -0.071212004425
"WALKING_DOWNSTAIRS" 13 "fBodyBodyAccJerkMag mean" 0.010857564025
"WALKING_DOWNSTAIRS" 13 "fBodyBodyAccJerkMag meanFreq" 0.103796321231818
"WALKING_DOWNSTAIRS" 13 "fBodyBodyAccJerkMag std" -0.113625944990909
"WALKING_DOWNSTAIRS" 13 "fBodyBodyGyroJerkMag mean" -0.46777776875
"WALKING_DOWNSTAIRS" 13 "fBodyBodyGyroJerkMag meanFreq" 0.084123192215
"WALKING_DOWNSTAIRS" 13 "fBodyBodyGyroJerkMag std" -0.502831373477273
"WALKING_DOWNSTAIRS" 13 "fBodyBodyGyroMag mean" -0.359113724772727
"WALKING_DOWNSTAIRS" 13 "fBodyBodyGyroMag meanFreq" 0.0988527908931818
"WALKING_DOWNSTAIRS" 13 "fBodyBodyGyroMag std" -0.397984195568182
"WALKING_DOWNSTAIRS" 13 "fBodyGyro mean X" -0.2966286115
"WALKING_DOWNSTAIRS" 13 "fBodyGyro mean Y" -0.402132810611364
"WALKING_DOWNSTAIRS" 13 "fBodyGyro mean Z" -0.144904904113636
"WALKING_DOWNSTAIRS" 13 "fBodyGyro meanFreq X" -0.181812746586364
"WALKING_DOWNSTAIRS" 13 "fBodyGyro meanFreq Y" 0.2321868966475
"WALKING_DOWNSTAIRS" 13 "fBodyGyro meanFreq Z" 0.0367238492251136
"WALKING_DOWNSTAIRS" 13 "fBodyGyro std X" -0.390968436431818
"WALKING_DOWNSTAIRS" 13 "fBodyGyro std Y" -0.543033246590909
"WALKING_DOWNSTAIRS" 13 "fBodyGyro std Z" -0.367816046590909
"WALKING_DOWNSTAIRS" 13 "tBodyAcc mean X" 0.2975441875
"WALKING_DOWNSTAIRS" 13 "tBodyAcc mean Y" -0.0135564467159091
"WALKING_DOWNSTAIRS" 13 "tBodyAcc mean Z" -0.112837694688636
"WALKING_DOWNSTAIRS" 13 "tBodyAcc std X" 0.167407531090909
"WALKING_DOWNSTAIRS" 13 "tBodyAcc std Y" -0.0979710029522727
"WALKING_DOWNSTAIRS" 13 "tBodyAcc std Z" -0.240040783340909
"WALKING_DOWNSTAIRS" 13 "tBodyAccJerk mean X" 0.0936273220295455
"WALKING_DOWNSTAIRS" 13 "tBodyAccJerk mean Y" 0.0159869469363636
"WALKING_DOWNSTAIRS" 13 "tBodyAccJerk mean Z" -0.00985034750909091
"WALKING_DOWNSTAIRS" 13 "tBodyAccJerk std X" -0.00358338882727273
"WALKING_DOWNSTAIRS" 13 "tBodyAccJerk std Y" -0.138528104113636
"WALKING_DOWNSTAIRS" 13 "tBodyAccJerk std Z" -0.409310918409091
"WALKING_DOWNSTAIRS" 13 "tBodyAccJerkMag mean" -0.115421210625
"WALKING_DOWNSTAIRS" 13 "tBodyAccJerkMag std" -0.0386367422818182
"WALKING_DOWNSTAIRS" 13 "tBodyAccMag mean" 0.108071382861364
"WALKING_DOWNSTAIRS" 13 "tBodyAccMag std" 0.121176277863636
"WALKING_DOWNSTAIRS" 13 "tBodyGyro mean X" -0.159826551905227
"WALKING_DOWNSTAIRS" 13 "tBodyGyro mean Y" -0.0163131590545455
"WALKING_DOWNSTAIRS" 13 "tBodyGyro mean Z" 0.152695027609091
"WALKING_DOWNSTAIRS" 13 "tBodyGyro std X" -0.363722908386364
"WALKING_DOWNSTAIRS" 13 "tBodyGyro std Y" -0.481813367954545
"WALKING_DOWNSTAIRS" 13 "tBodyGyro std Z" -0.257846157386364
"WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk mean X" -0.0515814754272727
"WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk mean Y" -0.0642023574227273
"WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk mean Z" -0.0621043700545455
"WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk std X" -0.493837613409091
"WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk std Y" -0.459459295681818
"WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk std Z" -0.307268262272727
"WALKING_DOWNSTAIRS" 13 "tBodyGyroJerkMag mean" -0.440546586136364
"WALKING_DOWNSTAIRS" 13 "tBodyGyroJerkMag std" -0.465807533547727
"WALKING_DOWNSTAIRS" 13 "tBodyGyroMag mean" -0.164783206536364
"WALKING_DOWNSTAIRS" 13 "tBodyGyroMag std" -0.307952089840909
"WALKING_DOWNSTAIRS" 13 "tGravityAcc mean X" 0.931380178636364
"WALKING_DOWNSTAIRS" 13 "tGravityAcc mean Y" -0.166938774772727
"WALKING_DOWNSTAIRS" 13 "tGravityAcc mean Z" -0.140047614122727
"WALKING_DOWNSTAIRS" 13 "tGravityAcc std X" -0.946975165
"WALKING_DOWNSTAIRS" 13 "tGravityAcc std Y" -0.934963993181818
"WALKING_DOWNSTAIRS" 13 "tGravityAcc std Z" -0.920921521590909
"WALKING_DOWNSTAIRS" 13 "tGravityAccMag mean" 0.108071382861364
"WALKING_DOWNSTAIRS" 13 "tGravityAccMag std" 0.121176277863636
"WALKING_DOWNSTAIRS" 14 "angle tBodyAccJerkMean gravityMean" 0.0429476564444444
"WALKING_DOWNSTAIRS" 14 "angle tBodyAccMean gravity" -0.0553990875311111
"WALKING_DOWNSTAIRS" 14 "angle tBodyGyroJerkMean gravityMean" -0.0869661038
"WALKING_DOWNSTAIRS" 14 "angle tBodyGyroMean gravityMean" 0.2715168114
"WALKING_DOWNSTAIRS" 14 "angle X gravityMean" -0.725888626888889
"WALKING_DOWNSTAIRS" 14 "angle Y gravityMean" 0.275497021555556
"WALKING_DOWNSTAIRS" 14 "angle Z gravityMean" 0.0414395443846667
"WALKING_DOWNSTAIRS" 14 "fBodyAcc mean X" -0.0343309987555556
"WALKING_DOWNSTAIRS" 14 "fBodyAcc mean Y" 0.524187686888889
"WALKING_DOWNSTAIRS" 14 "fBodyAcc mean Z" -0.188098811986667
"WALKING_DOWNSTAIRS" 14 "fBodyAcc meanFreq X" -0.497514721777778
"WALKING_DOWNSTAIRS" 14 "fBodyAcc meanFreq Y" -0.04949564172
"WALKING_DOWNSTAIRS" 14 "fBodyAcc meanFreq Z" 0.0511864886377778
"WALKING_DOWNSTAIRS" 14 "fBodyAcc std X" 0.113033424261778
"WALKING_DOWNSTAIRS" 14 "fBodyAcc std Y" 0.560191344
"WALKING_DOWNSTAIRS" 14 "fBodyAcc std Z" -0.213916756933333
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk mean X" -0.199360430553978
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk mean Y" 0.20582901724
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk mean Z" -0.356220245355556
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk meanFreq X" -0.450948560266667
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk meanFreq Y" -0.4985269758
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk meanFreq Z" -0.480248953555556
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk std X" -0.147278592755556
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk std Y" 0.293119526444444
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk std Z" -0.405294896466667
"WALKING_DOWNSTAIRS" 14 "fBodyAccMag mean" 0.151887747217778
"WALKING_DOWNSTAIRS" 14 "fBodyAccMag meanFreq" -0.102474919222222
"WALKING_DOWNSTAIRS" 14 "fBodyAccMag std" 0.000242174637777778
"WALKING_DOWNSTAIRS" 14 "fBodyBodyAccJerkMag mean" 0.0137917152644444
"WALKING_DOWNSTAIRS" 14 "fBodyBodyAccJerkMag meanFreq" -0.112876280435556
"WALKING_DOWNSTAIRS" 14 "fBodyBodyAccJerkMag std" 0.0790379799133333
"WALKING_DOWNSTAIRS" 14 "fBodyBodyGyroJerkMag mean" -0.311668472555556
"WALKING_DOWNSTAIRS" 14 "fBodyBodyGyroJerkMag meanFreq" -0.0429685325555556
"WALKING_DOWNSTAIRS" 14 "fBodyBodyGyroJerkMag std" -0.281657285946667
"WALKING_DOWNSTAIRS" 14 "fBodyBodyGyroMag mean" -0.100566103524444
"WALKING_DOWNSTAIRS" 14 "fBodyBodyGyroMag meanFreq" -0.0374111876106667
"WALKING_DOWNSTAIRS" 14 "fBodyBodyGyroMag std" -0.151681987177778
"WALKING_DOWNSTAIRS" 14 "fBodyGyro mean X" -0.0629572600911111
"WALKING_DOWNSTAIRS" 14 "fBodyGyro mean Y" -0.138097945555556
"WALKING_DOWNSTAIRS" 14 "fBodyGyro mean Z" 0.257037841093333
"WALKING_DOWNSTAIRS" 14 "fBodyGyro meanFreq X" -0.221550022017778
"WALKING_DOWNSTAIRS" 14 "fBodyGyro meanFreq Y" -0.0945291604666667
"WALKING_DOWNSTAIRS" 14 "fBodyGyro meanFreq Z" -0.101961723088889
"WALKING_DOWNSTAIRS" 14 "fBodyGyro std X" -0.253365630644444
"WALKING_DOWNSTAIRS" 14 "fBodyGyro std Y" -0.159961424355556
"WALKING_DOWNSTAIRS" 14 "fBodyGyro std Z" 0.0183050845333333
"WALKING_DOWNSTAIRS" 14 "tBodyAcc mean X" 0.296144421355556
"WALKING_DOWNSTAIRS" 14 "tBodyAcc mean Y" -0.00964120773155556
"WALKING_DOWNSTAIRS" 14 "tBodyAcc mean Z" -0.104602925937778
"WALKING_DOWNSTAIRS" 14 "tBodyAcc std X" 0.0745098785288889
"WALKING_DOWNSTAIRS" 14 "tBodyAcc std Y" 0.616937015333333
"WALKING_DOWNSTAIRS" 14 "tBodyAcc std Z" -0.160938536488889
"WALKING_DOWNSTAIRS" 14 "tBodyAccJerk mean X" 0.0695031058
"WALKING_DOWNSTAIRS" 14 "tBodyAccJerk mean Y" 0.00436449644888889
"WALKING_DOWNSTAIRS" 14 "tBodyAccJerk mean Z" -0.00253482149777778
"WALKING_DOWNSTAIRS" 14 "tBodyAccJerk std X" -0.135699627468889
"WALKING_DOWNSTAIRS" 14 "tBodyAccJerk std Y" 0.289670966711111
"WALKING_DOWNSTAIRS" 14 "tBodyAccJerk std Z" -0.381503405466667
"WALKING_DOWNSTAIRS" 14 "tBodyAccJerkMag mean" -0.0612699838466667
"WALKING_DOWNSTAIRS" 14 "tBodyAccJerkMag std" 0.0467185842571111
"WALKING_DOWNSTAIRS" 14 "tBodyAccMag mean" 0.221851587933333
"WALKING_DOWNSTAIRS" 14 "tBodyAccMag std" 0.172636361444444
"WALKING_DOWNSTAIRS" 14 "tBodyGyro mean X" -0.111367747557778
"WALKING_DOWNSTAIRS" 14 "tBodyGyro mean Y" 0.0139023395111111
"WALKING_DOWNSTAIRS" 14 "tBodyGyro mean Z" 0.103900480541333
"WALKING_DOWNSTAIRS" 14 "tBodyGyro std X" -0.204939567711111
"WALKING_DOWNSTAIRS" 14 "tBodyGyro std Y" -0.146794177311111
"WALKING_DOWNSTAIRS" 14 "tBodyGyro std Z" 0.159723529622222
"WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk mean X" -0.0452503065777778
"WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk mean Y" -0.0577371504488889
"WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk mean Z" -0.061531283
"WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk std X" -0.249235098988889
"WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk std Y" -0.334568787888889
"WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk std Z" 0.00307854550222222
"WALKING_DOWNSTAIRS" 14 "tBodyGyroJerkMag mean" -0.268183423577778
"WALKING_DOWNSTAIRS" 14 "tBodyGyroJerkMag std" -0.275591880382222
"WALKING_DOWNSTAIRS" 14 "tBodyGyroMag mean" 0.0938419436933333
"WALKING_DOWNSTAIRS" 14 "tBodyGyroMag std" -0.0305762438706667
"WALKING_DOWNSTAIRS" 14 "tGravityAcc mean X" 0.91972663
"WALKING_DOWNSTAIRS" 14 "tGravityAcc mean Y" -0.277419718666667
"WALKING_DOWNSTAIRS" 14 "tGravityAcc mean Z" -0.0282591579777778
"WALKING_DOWNSTAIRS" 14 "tGravityAcc std X" -0.940458075111111
"WALKING_DOWNSTAIRS" 14 "tGravityAcc std Y" -0.908577153777778
"WALKING_DOWNSTAIRS" 14 "tGravityAcc std Z" -0.919693532888889
"WALKING_DOWNSTAIRS" 14 "tGravityAccMag mean" 0.221851587933333
"WALKING_DOWNSTAIRS" 14 "tGravityAccMag std" 0.172636361444444
"WALKING_DOWNSTAIRS" 15 "angle tBodyAccJerkMean gravityMean" 0.00318929137037037
"WALKING_DOWNSTAIRS" 15 "angle tBodyAccMean gravity" -0.0677520429444445
"WALKING_DOWNSTAIRS" 15 "angle tBodyGyroJerkMean gravityMean" 0.120742389925926
"WALKING_DOWNSTAIRS" 15 "angle tBodyGyroMean gravityMean" -0.0400055744444444
"WALKING_DOWNSTAIRS" 15 "angle X gravityMean" -0.819337998148148
"WALKING_DOWNSTAIRS" 15 "angle Y gravityMean" 0.154343964444444
"WALKING_DOWNSTAIRS" 15 "angle Z gravityMean" 0.134406488888889
"WALKING_DOWNSTAIRS" 15 "fBodyAcc mean X" -0.204423564666667
"WALKING_DOWNSTAIRS" 15 "fBodyAcc mean Y" -0.11296178362963
"WALKING_DOWNSTAIRS" 15 "fBodyAcc mean Z" -0.130340072974074
"WALKING_DOWNSTAIRS" 15 "fBodyAcc meanFreq X" -0.540158097777778
"WALKING_DOWNSTAIRS" 15 "fBodyAcc meanFreq Y" 0.00906281433703704
"WALKING_DOWNSTAIRS" 15 "fBodyAcc meanFreq Z" 0.19270049742
"WALKING_DOWNSTAIRS" 15 "fBodyAcc std X" -0.0359909195637037
"WALKING_DOWNSTAIRS" 15 "fBodyAcc std Y" -0.215159296037037
"WALKING_DOWNSTAIRS" 15 "fBodyAcc std Z" -0.256841393
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk mean X" -0.35941767037037
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk mean Y" -0.241231418185185
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk mean Z" -0.213607026148148
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk meanFreq X" -0.420148188518519
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk meanFreq Y" -0.414722078888889
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk meanFreq Z" -0.338055963703704
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk std X" -0.343818846296296
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk std Y" -0.174779160148148
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk std Z" -0.276753844148148
"WALKING_DOWNSTAIRS" 15 "fBodyAccMag mean" 0.0097505369
"WALKING_DOWNSTAIRS" 15 "fBodyAccMag meanFreq" -0.0397479222740741
"WALKING_DOWNSTAIRS" 15 "fBodyAccMag std" -0.153709478196296
"WALKING_DOWNSTAIRS" 15 "fBodyBodyAccJerkMag mean" -0.165762493740741
"WALKING_DOWNSTAIRS" 15 "fBodyBodyAccJerkMag meanFreq" -0.0548036692185185
"WALKING_DOWNSTAIRS" 15 "fBodyBodyAccJerkMag std" -0.0279774707037037
"WALKING_DOWNSTAIRS" 15 "fBodyBodyGyroJerkMag mean" -0.430394845925926
"WALKING_DOWNSTAIRS" 15 "fBodyBodyGyroJerkMag meanFreq" 0.0917839308737037
"WALKING_DOWNSTAIRS" 15 "fBodyBodyGyroJerkMag std" -0.451232735925926
"WALKING_DOWNSTAIRS" 15 "fBodyBodyGyroMag mean" -0.365133722592593
"WALKING_DOWNSTAIRS" 15 "fBodyBodyGyroMag meanFreq" 0.149922598488889
"WALKING_DOWNSTAIRS" 15 "fBodyBodyGyroMag std" -0.466023147407407
"WALKING_DOWNSTAIRS" 15 "fBodyGyro mean X" -0.249848073555556
"WALKING_DOWNSTAIRS" 15 "fBodyGyro mean Y" -0.433205442962963
"WALKING_DOWNSTAIRS" 15 "fBodyGyro mean Z" -0.357235355185185
"WALKING_DOWNSTAIRS" 15 "fBodyGyro meanFreq X" 0.0013380535925926
"WALKING_DOWNSTAIRS" 15 "fBodyGyro meanFreq Y" 0.0743378698333333
"WALKING_DOWNSTAIRS" 15 "fBodyGyro meanFreq Z" 0.0184630042666667
"WALKING_DOWNSTAIRS" 15 "fBodyGyro std X" -0.495787228888889
"WALKING_DOWNSTAIRS" 15 "fBodyGyro std Y" -0.512522252962963
"WALKING_DOWNSTAIRS" 15 "fBodyGyro std Z" -0.545706931111111
"WALKING_DOWNSTAIRS" 15 "tBodyAcc mean X" 0.290630893333333
"WALKING_DOWNSTAIRS" 15 "tBodyAcc mean Y" -0.0130719941740741
"WALKING_DOWNSTAIRS" 15 "tBodyAcc mean Z" -0.101829363666667
"WALKING_DOWNSTAIRS" 15 "tBodyAcc std X" -0.078813790137037
"WALKING_DOWNSTAIRS" 15 "tBodyAcc std Y" -0.143398300807407
"WALKING_DOWNSTAIRS" 15 "tBodyAcc std Z" -0.165261028777778
"WALKING_DOWNSTAIRS" 15 "tBodyAccJerk mean X" 0.0630938004074074
"WALKING_DOWNSTAIRS" 15 "tBodyAccJerk mean Y" 0.0103975176137037
"WALKING_DOWNSTAIRS" 15 "tBodyAccJerk mean Z" 0.00391377685185185
"WALKING_DOWNSTAIRS" 15 "tBodyAccJerk std X" -0.321814201481481
"WALKING_DOWNSTAIRS" 15 "tBodyAccJerk std Y" -0.183152672296296
"WALKING_DOWNSTAIRS" 15 "tBodyAccJerk std Z" -0.246416705
"WALKING_DOWNSTAIRS" 15 "tBodyAccJerkMag mean" -0.255148908740741
"WALKING_DOWNSTAIRS" 15 "tBodyAccJerkMag std" -0.0988054418518518
"WALKING_DOWNSTAIRS" 15 "tBodyAccMag mean" -0.0782269561074074
"WALKING_DOWNSTAIRS" 15 "tBodyAccMag std" 0.00630184723333333
"WALKING_DOWNSTAIRS" 15 "tBodyGyro mean X" -0.0669363143037037
"WALKING_DOWNSTAIRS" 15 "tBodyGyro mean Y" -0.0680052162666667
"WALKING_DOWNSTAIRS" 15 "tBodyGyro mean Z" 0.102066787933333
"WALKING_DOWNSTAIRS" 15 "tBodyGyro std X" -0.434804063703704
"WALKING_DOWNSTAIRS" 15 "tBodyGyro std Y" -0.478319552962963
"WALKING_DOWNSTAIRS" 15 "tBodyGyro std Z" -0.458221101481481
"WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk mean X" -0.131633371466667
"WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk mean Y" -0.0178706652518519
"WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk mean Z" -0.0331501078074074
"WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk std X" -0.2981824812
"WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk std Y" -0.514943634814815
"WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk std Z" -0.437753832962963
"WALKING_DOWNSTAIRS" 15 "tBodyGyroJerkMag mean" -0.481402042592593
"WALKING_DOWNSTAIRS" 15 "tBodyGyroJerkMag std" -0.421425351481481
"WALKING_DOWNSTAIRS" 15 "tBodyGyroMag mean" -0.306113676666667
"WALKING_DOWNSTAIRS" 15 "tBodyGyroMag std" -0.357345271111111
"WALKING_DOWNSTAIRS" 15 "tGravityAcc mean X" 0.948549893333333
"WALKING_DOWNSTAIRS" 15 "tGravityAcc mean Y" -0.102830445962963
"WALKING_DOWNSTAIRS" 15 "tGravityAcc mean Z" -0.160234079259259
"WALKING_DOWNSTAIRS" 15 "tGravityAcc std X" -0.96565738962963
"WALKING_DOWNSTAIRS" 15 "tGravityAcc std Y" -0.940955632592593
"WALKING_DOWNSTAIRS" 15 "tGravityAcc std Z" -0.939837926296296
"WALKING_DOWNSTAIRS" 15 "tGravityAccMag mean" -0.0782269561074074
"WALKING_DOWNSTAIRS" 15 "tGravityAccMag std" 0.00630184723333333
"WALKING_DOWNSTAIRS" 16 "angle tBodyAccJerkMean gravityMean" 0.0188736417924528
"WALKING_DOWNSTAIRS" 16 "angle tBodyAccMean gravity" -0.0322468513358491
"WALKING_DOWNSTAIRS" 16 "angle tBodyGyroJerkMean gravityMean" -0.118324543924528
"WALKING_DOWNSTAIRS" 16 "angle tBodyGyroMean gravityMean" 0.173182920396226
"WALKING_DOWNSTAIRS" 16 "angle X gravityMean" -0.797525657169811
"WALKING_DOWNSTAIRS" 16 "angle Y gravityMean" 0.219359366981132
"WALKING_DOWNSTAIRS" 16 "angle Z gravityMean" 0.0755883858490566
"WALKING_DOWNSTAIRS" 16 "fBodyAcc mean X" -0.118791202658491
"WALKING_DOWNSTAIRS" 16 "fBodyAcc mean Y" -0.0285032087064151
"WALKING_DOWNSTAIRS" 16 "fBodyAcc mean Z" -0.221677352962264
"WALKING_DOWNSTAIRS" 16 "fBodyAcc meanFreq X" -0.434416463377359
"WALKING_DOWNSTAIRS" 16 "fBodyAcc meanFreq Y" 0.0189883694264151
"WALKING_DOWNSTAIRS" 16 "fBodyAcc meanFreq Z" 0.246791488062642
"WALKING_DOWNSTAIRS" 16 "fBodyAcc std X" -0.00329623904339623
"WALKING_DOWNSTAIRS" 16 "fBodyAcc std Y" -0.121760532473585
"WALKING_DOWNSTAIRS" 16 "fBodyAcc std Z" -0.318271122641509
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk mean X" -0.225494732113208
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk mean Y" -0.169989964260377
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk mean Z" -0.28870979245283
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk meanFreq X" -0.310132986754717
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk meanFreq Y" -0.385433040207547
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk meanFreq Z" -0.155928224264151
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk std X" -0.243644397039623
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk std Y" -0.13959306424717
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk std Z" -0.389659796377358
"WALKING_DOWNSTAIRS" 16 "fBodyAccMag mean" 0.0149770921562264
"WALKING_DOWNSTAIRS" 16 "fBodyAccMag meanFreq" 0.0352308676226415
"WALKING_DOWNSTAIRS" 16 "fBodyAccMag std" -0.195070162603774
"WALKING_DOWNSTAIRS" 16 "fBodyBodyAccJerkMag mean" -0.122004252118868
"WALKING_DOWNSTAIRS" 16 "fBodyBodyAccJerkMag meanFreq" 0.0575023058018868
"WALKING_DOWNSTAIRS" 16 "fBodyBodyAccJerkMag std" -0.11636479565
"WALKING_DOWNSTAIRS" 16 "fBodyBodyGyroJerkMag mean" -0.403737575692453
"WALKING_DOWNSTAIRS" 16 "fBodyBodyGyroJerkMag meanFreq" 0.142327116518679
"WALKING_DOWNSTAIRS" 16 "fBodyBodyGyroJerkMag std" -0.446913519660377
"WALKING_DOWNSTAIRS" 16 "fBodyBodyGyroMag mean" -0.282387585235849
"WALKING_DOWNSTAIRS" 16 "fBodyBodyGyroMag meanFreq" 0.223333855586792
"WALKING_DOWNSTAIRS" 16 "fBodyBodyGyroMag std" -0.41777637954717
"WALKING_DOWNSTAIRS" 16 "fBodyGyro mean X" -0.315058525713208
"WALKING_DOWNSTAIRS" 16 "fBodyGyro mean Y" -0.245017854169811
"WALKING_DOWNSTAIRS" 16 "fBodyGyro mean Z" -0.248976557692453
"WALKING_DOWNSTAIRS" 16 "fBodyGyro meanFreq X" -0.0929507931037736
"WALKING_DOWNSTAIRS" 16 "fBodyGyro meanFreq Y" 0.0830117398679245
"WALKING_DOWNSTAIRS" 16 "fBodyGyro meanFreq Z" -0.0160388146924528
"WALKING_DOWNSTAIRS" 16 "fBodyGyro std X" -0.477469217528302
"WALKING_DOWNSTAIRS" 16 "fBodyGyro std Y" -0.358885015683019
"WALKING_DOWNSTAIRS" 16 "fBodyGyro std Z" -0.435970250377358
"WALKING_DOWNSTAIRS" 16 "tBodyAcc mean X" 0.289154481509434
"WALKING_DOWNSTAIRS" 16 "tBodyAcc mean Y" -0.0139091547492453
"WALKING_DOWNSTAIRS" 16 "tBodyAcc mean Z" -0.105968216349057
"WALKING_DOWNSTAIRS" 16 "tBodyAcc std X" -0.0323245888490566
"WALKING_DOWNSTAIRS" 16 "tBodyAcc std Y" -0.0492648731
"WALKING_DOWNSTAIRS" 16 "tBodyAcc std Z" -0.242295484924528
"WALKING_DOWNSTAIRS" 16 "tBodyAccJerk mean X" 0.0878549227924528
"WALKING_DOWNSTAIRS" 16 "tBodyAccJerk mean Y" -0.000732159794339622
"WALKING_DOWNSTAIRS" 16 "tBodyAccJerk mean Z" -0.0203887018820755
"WALKING_DOWNSTAIRS" 16 "tBodyAccJerk std X" -0.198898392081132
"WALKING_DOWNSTAIRS" 16 "tBodyAccJerk std Y" -0.126967172807547
"WALKING_DOWNSTAIRS" 16 "tBodyAccJerk std Z" -0.339875759245283
"WALKING_DOWNSTAIRS" 16 "tBodyAccJerkMag mean" -0.188815528113208
"WALKING_DOWNSTAIRS" 16 "tBodyAccJerkMag std" -0.115168739377358
"WALKING_DOWNSTAIRS" 16 "tBodyAccMag mean" -0.0252313693584906
"WALKING_DOWNSTAIRS" 16 "tBodyAccMag std" -0.0200809117358491
"WALKING_DOWNSTAIRS" 16 "tBodyGyro mean X" -0.103616977412264
"WALKING_DOWNSTAIRS" 16 "tBodyGyro mean Y" -0.0347305813207547
"WALKING_DOWNSTAIRS" 16 "tBodyGyro mean Z" 0.112944555733019
"WALKING_DOWNSTAIRS" 16 "tBodyGyro std X" -0.43562829454717
"WALKING_DOWNSTAIRS" 16 "tBodyGyro std Y" -0.309516061792453
"WALKING_DOWNSTAIRS" 16 "tBodyGyro std Z" -0.341579750811321
"WALKING_DOWNSTAIRS" 16 "tBodyGyroJerk mean X" -0.0571131035283019
